sales_order_item_sk,id,customer_id,channel_id,store_id,product_id,quantity,unit_price,discount_amount,line_total,order_date_id,order_date,billing_address_id,shipping_address_id
9615,5000009614,94,2,4,2,3,15000.0,0.0,45000.0,20240928,2024-09-28,,4
9616,5000009615,1224,2,2,2,3,15000.0,0.0,45000.0,20250823,2025-08-23,2815,2
9617,5000009616,1026,1,,2,3,15000.0,2250.0,42750.0,20240929,2024-09-29,397,2179
9618,5000009617,223,2,4,2,1,16500.0,330.0,16170.0,20241023,2024-10-23,,4
9619,5000009618,1030,1,,1,1,12000.0,600.0,11400.0,20240622,2024-06-22,,1431
9620,5000009619,1458,2,2,1,1,10800.0,0.0,10800.0,20250520,2025-05-20,1027,2
9621,5000009620,1180,2,2,1,1,10800.0,216.0,10584.0,20240118,2024-01-18,885,2
9622,5000009621,1180,2,2,2,1,15750.0,1575.0,14175.0,20240118,2024-01-18,885,2
9623,5000009622,1180,2,2,1,2,10800.0,432.0,21168.0,20240118,2024-01-18,885,2
9624,5000009623,1498,1,,2,2,13500.0,2700.0,24300.0,20241024,2024-10-24,2319,802
9625,5000009624,771,1,,2,1,16500.0,825.0,15675.0,20240925,2024-09-25,,2389
9626,5000009625,414,1,,2,2,15000.0,3000.0,27000.0,20240614,2024-06-14,2437,209
9627,5000009626,705,2,2,1,3,13200.0,3960.0,35640.0,20250210,2025-02-10,1909,2
9628,5000009627,705,2,2,2,2,15000.0,1500.0,28500.0,20250210,2025-02-10,1909,2
9629,5000009628,1282,1,,1,3,12600.0,0.0,37800.0,20250109,2025-01-09,929,2896
9630,5000009629,713,1,,1,1,12000.0,600.0,11400.0,20250911,2025-09-11,2762,2487
9631,5000009630,737,1,,1,2,12000.0,2400.0,21600.0,20250402,2025-04-02,2175,2471
9632,5000009631,737,1,,2,2,15000.0,600.0,29400.0,20250402,2025-04-02,2175,2471
9633,5000009632,1337,2,3,1,2,12000.0,1200.0,22800.0,20250126,2025-01-26,1759,3
9634,5000009633,1060,1,,2,3,15750.0,0.0,47250.0,20250712,2025-07-12,251,2860
9635,5000009634,1100,2,1,1,3,10800.0,3240.0,29160.0,20250114,2025-01-14,1025,1
9636,5000009635,719,1,,1,3,12600.0,1890.0,35910.0,20250101,2025-01-01,1545,2123
9637,5000009636,1450,1,,1,3,12000.0,0.0,36000.0,20250103,2025-01-03,1380,1837
9638,5000009637,1450,1,,1,2,12000.0,0.0,24000.0,20250103,2025-01-03,1380,1837
9639,5000009638,176,1,,1,2,12000.0,480.0,23520.0,20240904,2024-09-04,2735,2815
9640,5000009639,756,1,,1,1,10800.0,1080.0,9720.0,20250408,2025-04-08,1491,723
9641,5000009640,1246,2,1,2,1,15750.0,787.5,14962.5,20241013,2024-10-13,557,1
9642,5000009641,1246,2,1,1,2,13200.0,0.0,26400.0,20241013,2024-10-13,557,1
9643,5000009642,383,1,,1,3,12600.0,1890.0,35910.0,20250227,2025-02-27,2435,754
9644,5000009643,383,1,,2,3,15000.0,900.0,44100.0,20250227,2025-02-27,2435,754
9645,5000009644,383,1,,1,3,13200.0,3960.0,35640.0,20250227,2025-02-27,2435,754
9646,5000009645,1463,2,2,2,3,15000.0,4500.0,40500.0,20250202,2025-02-02,2236,2
9647,5000009646,1177,1,,1,2,12000.0,1200.0,22800.0,20240229,2024-02-29,2446,3002
9648,5000009647,1177,1,,1,2,12600.0,1260.0,23940.0,20240229,2024-02-29,2446,3002
9649,5000009648,321,2,1,1,1,10800.0,540.0,10260.0,20250516,2025-05-16,808,1
9650,5000009649,130,2,1,2,2,15000.0,600.0,29400.0,20240718,2024-07-18,2320,1
9651,5000009650,130,2,1,1,3,12000.0,720.0,35280.0,20240718,2024-07-18,2320,1
9652,5000009651,1083,2,3,1,1,12000.0,1200.0,10800.0,20240222,2024-02-22,691,3
9653,5000009652,1161,1,,1,1,12000.0,600.0,11400.0,20250122,2025-01-22,257,3168
9654,5000009653,1161,1,,1,1,12000.0,240.0,11760.0,20250122,2025-01-22,257,3168
9655,5000009654,785,2,2,2,2,15000.0,0.0,30000.0,20240403,2024-04-03,950,2
9656,5000009655,785,2,2,1,1,12000.0,240.0,11760.0,20240403,2024-04-03,950,2
9657,5000009656,487,1,,1,2,12000.0,0.0,24000.0,20240101,2024-01-01,2561,1689
9658,5000009657,306,1,,2,2,15000.0,0.0,30000.0,20241224,2024-12-24,1821,2687
9659,5000009658,1062,2,4,1,2,12000.0,0.0,24000.0,20240705,2024-07-05,,4
9660,5000009659,1356,2,1,1,3,12000.0,3600.0,32400.0,20240523,2024-05-23,,1
9661,5000009660,709,1,,2,3,16500.0,0.0,49500.0,20241122,2024-11-22,,618
9662,5000009661,524,1,,1,3,13200.0,0.0,39600.0,20250423,2025-04-23,1782,2743
9663,5000009662,1063,2,1,2,2,15000.0,600.0,29400.0,20241119,2024-11-19,1513,1
9664,5000009663,1063,2,1,1,2,12000.0,1200.0,22800.0,20241119,2024-11-19,1513,1
9665,5000009664,1149,1,,1,1,10800.0,216.0,10584.0,20240203,2024-02-03,446,2124
9666,5000009665,552,2,4,1,2,12000.0,2400.0,21600.0,20240627,2024-06-27,103,4
9667,5000009666,1011,2,3,2,1,15000.0,0.0,15000.0,20240903,2024-09-03,,3
9668,5000009667,896,1,,1,1,12000.0,1200.0,10800.0,20250612,2025-06-12,2062,2072
9669,5000009668,896,1,,2,2,15000.0,0.0,30000.0,20250612,2025-06-12,2062,2072
9670,5000009669,896,1,,2,2,15000.0,3000.0,27000.0,20250612,2025-06-12,2062,2072
9671,5000009670,762,1,,1,2,10800.0,2160.0,19440.0,20241012,2024-10-12,3073,2407
9672,5000009671,762,1,,1,3,13200.0,792.0,38808.0,20241012,2024-10-12,3073,2407
9673,5000009672,812,2,3,2,3,15000.0,0.0,45000.0,20250111,2025-01-11,2071,3
9674,5000009673,812,2,3,2,1,15750.0,315.0,15435.0,20250111,2025-01-11,2071,3
9675,5000009674,785,1,,2,3,15750.0,0.0,47250.0,20240417,2024-04-17,292,3051
9676,5000009675,1088,2,4,2,1,15000.0,1500.0,13500.0,20250123,2025-01-23,606,4
9677,5000009676,137,2,2,2,2,16500.0,660.0,32340.0,20250125,2025-01-25,2792,2
9678,5000009677,1341,1,,1,3,10800.0,0.0,32400.0,20241029,2024-10-29,1525,1783
9679,5000009678,790,1,,1,2,12000.0,1200.0,22800.0,20241115,2024-11-15,2138,2284
9680,5000009679,790,1,,2,1,15000.0,0.0,15000.0,20241115,2024-11-15,2138,2284
9681,5000009680,790,1,,2,1,15000.0,750.0,14250.0,20241115,2024-11-15,2138,2284
9682,5000009681,194,1,,1,1,10800.0,540.0,10260.0,20250311,2025-03-11,1136,2987
9683,5000009682,1373,1,,1,1,12600.0,0.0,12600.0,20250313,2025-03-13,3033,2083
9684,5000009683,754,2,4,1,1,12000.0,600.0,11400.0,20250819,2025-08-19,,4
9685,5000009684,841,1,,1,2,10800.0,432.0,21168.0,20250606,2025-06-06,582,1228
9686,5000009685,1292,1,,2,1,15000.0,750.0,14250.0,20250123,2025-01-23,3134,2651
9687,5000009686,1292,1,,1,1,12000.0,240.0,11760.0,20250123,2025-01-23,3134,2651
9688,5000009687,1300,1,,1,2,10800.0,432.0,21168.0,20250428,2025-04-28,,2764
9689,5000009688,1059,2,4,1,3,12000.0,720.0,35280.0,20250604,2025-06-04,,4
9690,5000009689,1420,2,2,2,3,15750.0,2362.5,44887.5,20250819,2025-08-19,1898,2
9691,5000009690,1420,2,2,2,1,15750.0,315.0,15435.0,20250819,2025-08-19,1898,2
9692,5000009691,1099,1,,1,1,12000.0,1200.0,10800.0,20250605,2025-06-05,,3140
9693,5000009692,219,1,,1,2,10800.0,1080.0,20520.0,20250528,2025-05-28,,1451
9694,5000009693,516,2,4,2,1,15000.0,0.0,15000.0,20241213,2024-12-13,2236,4
9695,5000009694,355,2,2,1,2,12000.0,2400.0,21600.0,20241223,2024-12-23,2026,2
9696,5000009695,1448,1,,2,1,16500.0,330.0,16170.0,20241122,2024-11-22,6,977
9697,5000009696,1448,1,,1,3,12600.0,756.0,37044.0,20241122,2024-11-22,6,977
9698,5000009697,1448,1,,1,2,12000.0,480.0,23520.0,20241122,2024-11-22,6,977
9699,5000009698,821,2,1,2,2,16500.0,3300.0,29700.0,20240806,2024-08-06,,1
9700,5000009699,1494,1,,1,3,12000.0,3600.0,32400.0,20250713,2025-07-13,1859,2321
9701,5000009700,1265,1,,1,3,12000.0,720.0,35280.0,20240705,2024-07-05,1619,1470
9702,5000009701,901,1,,1,1,12000.0,600.0,11400.0,20250730,2025-07-30,235,89
9703,5000009702,901,1,,2,3,15000.0,4500.0,40500.0,20250730,2025-07-30,235,89
9704,5000009703,1268,1,,2,1,15000.0,300.0,14700.0,20250113,2025-01-13,3027,799
9705,5000009704,1268,1,,2,2,15000.0,0.0,30000.0,20250113,2025-01-13,3027,799
9706,5000009705,692,2,4,1,3,12000.0,3600.0,32400.0,20250615,2025-06-15,,4
9707,5000009706,1497,1,,2,1,15750.0,315.0,15435.0,20250519,2025-05-19,1640,589
9708,5000009707,1104,1,,1,1,12000.0,1200.0,10800.0,20250303,2025-03-03,2382,3139
9709,5000009708,862,1,,2,2,16500.0,660.0,32340.0,20240708,2024-07-08,437,18
9710,5000009709,535,2,3,1,3,12000.0,0.0,36000.0,20250820,2025-08-20,1528,3
9711,5000009710,281,1,,1,3,12000.0,3600.0,32400.0,20240127,2024-01-27,3085,124
9712,5000009711,629,1,,2,1,15750.0,315.0,15435.0,20250601,2025-06-01,1797,1161
9713,5000009712,1161,1,,2,2,13500.0,540.0,26460.0,20250920,2025-09-20,741,2947
9714,5000009713,1161,1,,1,3,10800.0,1620.0,30780.0,20250920,2025-09-20,741,2947
9715,5000009714,826,2,4,2,1,15000.0,750.0,14250.0,20250302,2025-03-02,859,4
9716,5000009715,826,2,4,1,3,12000.0,1800.0,34200.0,20250302,2025-03-02,859,4
9717,5000009716,890,2,3,1,1,12000.0,1200.0,10800.0,20241208,2024-12-08,2449,3
9718,5000009717,890,2,3,1,2,12600.0,1260.0,23940.0,20241208,2024-12-08,2449,3
9719,5000009718,333,1,,1,2,10800.0,0.0,21600.0,20240526,2024-05-26,1305,836
9720,5000009719,333,1,,1,3,12000.0,3600.0,32400.0,20240526,2024-05-26,1305,836
9721,5000009720,894,1,,2,1,15750.0,0.0,15750.0,20240825,2024-08-25,53,2172
9722,5000009721,894,1,,2,1,13500.0,0.0,13500.0,20240825,2024-08-25,53,2172
9723,5000009722,994,2,3,2,2,15000.0,1500.0,28500.0,20250730,2025-07-30,104,3
9724,5000009723,936,1,,2,1,15000.0,0.0,15000.0,20240719,2024-07-19,2094,1415
9725,5000009724,936,1,,2,1,15000.0,1500.0,13500.0,20240719,2024-07-19,2094,1415
9726,5000009725,936,1,,2,3,13500.0,4050.0,36450.0,20240719,2024-07-19,2094,1415
9727,5000009726,902,2,4,1,2,13200.0,0.0,26400.0,20240824,2024-08-24,3096,4
9728,5000009727,902,2,4,1,2,12000.0,1200.0,22800.0,20240824,2024-08-24,3096,4
9729,5000009728,1139,1,,2,1,15750.0,1575.0,14175.0,20250911,2025-09-11,2595,252
9730,5000009729,1139,1,,1,1,12000.0,240.0,11760.0,20250911,2025-09-11,2595,252
9731,5000009730,968,2,1,1,3,10800.0,0.0,32400.0,20240217,2024-02-17,2597,1
9732,5000009731,968,2,1,1,1,12600.0,252.0,12348.0,20240217,2024-02-17,2597,1
9733,5000009732,410,1,,2,1,15000.0,1500.0,13500.0,20240322,2024-03-22,1853,2365
9734,5000009733,410,1,,1,1,12600.0,1260.0,11340.0,20240322,2024-03-22,1853,2365
9735,5000009734,875,1,,1,3,12000.0,0.0,36000.0,20240425,2024-04-25,1398,194
9736,5000009735,387,2,3,1,1,12000.0,0.0,12000.0,20250528,2025-05-28,2324,3
9737,5000009736,387,2,3,1,2,12000.0,2400.0,21600.0,20250528,2025-05-28,2324,3
9738,5000009737,880,1,,2,1,15000.0,1500.0,13500.0,20250830,2025-08-30,3161,2818
9739,5000009738,954,1,,1,3,10800.0,0.0,32400.0,20250326,2025-03-26,2802,1073
9740,5000009739,954,1,,2,3,15000.0,4500.0,40500.0,20250326,2025-03-26,2802,1073
9741,5000009740,954,1,,1,3,12600.0,1890.0,35910.0,20250326,2025-03-26,2802,1073
9742,5000009741,933,1,,1,1,12000.0,0.0,12000.0,20240211,2024-02-11,2156,8
9743,5000009742,933,1,,1,3,10800.0,0.0,32400.0,20240211,2024-02-11,2156,8
9744,5000009743,1154,1,,1,3,12000.0,3600.0,32400.0,20241111,2024-11-11,701,380
9745,5000009744,527,2,1,1,2,10800.0,0.0,21600.0,20250515,2025-05-15,367,1
9746,5000009745,1353,1,,2,1,13500.0,1350.0,12150.0,20240703,2024-07-03,139,2927
9747,5000009746,667,2,3,2,3,15000.0,0.0,45000.0,20250215,2025-02-15,2205,3
9748,5000009747,506,1,,1,2,13200.0,528.0,25872.0,20241202,2024-12-02,,1879
9749,5000009748,517,2,2,1,3,12600.0,3780.0,34020.0,20250119,2025-01-19,2706,2
9750,5000009749,609,1,,2,2,16500.0,1650.0,31350.0,20241113,2024-11-13,319,994
9751,5000009750,1139,1,,2,3,13500.0,0.0,40500.0,20250923,2025-09-23,,2105
9752,5000009751,440,1,,2,2,15000.0,600.0,29400.0,20240608,2024-06-08,1404,761
9753,5000009752,32,2,3,1,1,12600.0,1260.0,11340.0,20241029,2024-10-29,3087,3
9754,5000009753,452,1,,2,3,15000.0,0.0,45000.0,20241216,2024-12-16,774,1944
9755,5000009754,903,1,,2,3,15000.0,2250.0,42750.0,20250628,2025-06-28,1958,2389
9756,5000009755,850,2,1,1,3,10800.0,1620.0,30780.0,20250224,2025-02-24,335,1
9757,5000009756,1186,1,,1,3,12000.0,1800.0,34200.0,20241016,2024-10-16,,2468
9758,5000009757,1186,1,,2,2,16500.0,0.0,33000.0,20241016,2024-10-16,,2468
9759,5000009758,905,1,,1,3,12600.0,756.0,37044.0,20250523,2025-05-23,,1089
9760,5000009759,1317,1,,1,2,12600.0,504.0,24696.0,20240729,2024-07-29,844,586
9761,5000009760,1224,1,,1,1,12000.0,600.0,11400.0,20241013,2024-10-13,810,177
9762,5000009761,515,1,,1,3,12000.0,1800.0,34200.0,20240521,2024-05-21,1057,2189
9763,5000009762,81,2,1,2,1,15750.0,315.0,15435.0,20240325,2024-03-25,1468,1
9764,5000009763,81,2,1,1,1,12600.0,0.0,12600.0,20240325,2024-03-25,1468,1
9765,5000009764,838,1,,1,2,10800.0,0.0,21600.0,20250101,2025-01-01,974,2823
9766,5000009765,838,1,,2,2,15000.0,3000.0,27000.0,20250101,2025-01-01,974,2823
9767,5000009766,1047,1,,1,3,12000.0,1800.0,34200.0,20250208,2025-02-08,3117,2178
9768,5000009767,949,2,3,2,1,15750.0,0.0,15750.0,20250616,2025-06-16,,3
9769,5000009768,127,2,1,1,3,10800.0,1620.0,30780.0,20241206,2024-12-06,,1
9770,5000009769,127,2,1,2,1,15000.0,0.0,15000.0,20241206,2024-12-06,,1
9771,5000009770,1192,2,3,1,3,12000.0,720.0,35280.0,20250902,2025-09-02,1507,3
9772,5000009771,1192,2,3,2,2,15000.0,0.0,30000.0,20250902,2025-09-02,1507,3
9773,5000009772,1389,1,,2,2,16500.0,0.0,33000.0,20241105,2024-11-05,957,1176
9774,5000009773,1226,1,,1,2,12000.0,0.0,24000.0,20250424,2025-04-24,2564,1427
9775,5000009774,1226,1,,1,3,12000.0,1800.0,34200.0,20250424,2025-04-24,2564,1427
9776,5000009775,895,2,1,2,1,15000.0,0.0,15000.0,20250514,2025-05-14,830,1
9777,5000009776,895,2,1,2,3,15000.0,0.0,45000.0,20250514,2025-05-14,830,1
9778,5000009777,895,2,1,1,1,12600.0,0.0,12600.0,20250514,2025-05-14,830,1
9779,5000009778,390,1,,2,2,16500.0,1650.0,31350.0,20240321,2024-03-21,,2793
9780,5000009779,1130,2,4,1,1,12000.0,1200.0,10800.0,20250907,2025-09-07,,4
9781,5000009780,915,1,,1,2,12600.0,504.0,24696.0,20240124,2024-01-24,135,1602
9782,5000009781,354,2,4,2,3,15000.0,4500.0,40500.0,20250723,2025-07-23,921,4
9783,5000009782,552,1,,2,3,15000.0,900.0,44100.0,20240414,2024-04-14,1354,106
9784,5000009783,944,1,,1,2,12600.0,504.0,24696.0,20250604,2025-06-04,1144,1296
9785,5000009784,746,1,,2,2,15750.0,630.0,30870.0,20250406,2025-04-06,932,2781
9786,5000009785,988,1,,2,3,15000.0,900.0,44100.0,20250328,2025-03-28,639,1963
9787,5000009786,1184,2,3,1,2,12000.0,2400.0,21600.0,20250126,2025-01-26,1002,3
9788,5000009787,1019,1,,2,2,15750.0,0.0,31500.0,20240706,2024-07-06,987,1864
9789,5000009788,433,1,,2,2,13500.0,1350.0,25650.0,20240125,2024-01-25,2074,1675
9790,5000009789,678,2,1,2,3,13500.0,4050.0,36450.0,20240705,2024-07-05,620,1
9791,5000009790,873,1,,1,2,12000.0,1200.0,22800.0,20240922,2024-09-22,1119,1524
9792,5000009791,873,1,,2,3,15000.0,0.0,45000.0,20240922,2024-09-22,1119,1524
9793,5000009792,1463,2,4,1,2,12600.0,0.0,25200.0,20250216,2025-02-16,418,4
9794,5000009793,658,1,,2,1,15000.0,300.0,14700.0,20250716,2025-07-16,2941,362
9795,5000009794,181,2,1,2,2,13500.0,2700.0,24300.0,20250124,2025-01-24,2681,1
9796,5000009795,1268,1,,2,1,15000.0,300.0,14700.0,20240729,2024-07-29,300,1147
9797,5000009796,435,1,,2,3,15000.0,900.0,44100.0,20250527,2025-05-27,111,597
9798,5000009797,543,1,,1,2,12000.0,1200.0,22800.0,20241110,2024-11-10,2363,93
9799,5000009798,848,1,,2,2,15750.0,3150.0,28350.0,20241103,2024-11-03,724,1609
9800,5000009799,61,2,4,1,3,12000.0,720.0,35280.0,20250206,2025-02-06,1390,4
9801,5000009800,61,2,4,1,1,12000.0,0.0,12000.0,20250206,2025-02-06,1390,4
9802,5000009801,61,2,4,2,1,13500.0,675.0,12825.0,20250206,2025-02-06,1390,4
9803,5000009802,273,1,,1,2,12000.0,480.0,23520.0,20250711,2025-07-11,24,2899
9804,5000009803,597,1,,2,1,15000.0,300.0,14700.0,20250520,2025-05-20,3133,731
9805,5000009804,1395,2,4,2,3,15000.0,2250.0,42750.0,20241101,2024-11-01,479,4
9806,5000009805,1395,2,4,1,3,13200.0,3960.0,35640.0,20241101,2024-11-01,479,4
9807,5000009806,1371,1,,1,1,12000.0,1200.0,10800.0,20240528,2024-05-28,2165,2279
9808,5000009807,1455,1,,1,1,12600.0,252.0,12348.0,20240927,2024-09-27,2797,7
9809,5000009808,1455,1,,2,1,15000.0,1500.0,13500.0,20240927,2024-09-27,2797,7
9810,5000009809,1455,1,,1,1,12000.0,600.0,11400.0,20240927,2024-09-27,2797,7
9811,5000009810,1141,1,,1,1,12000.0,240.0,11760.0,20250316,2025-03-16,1901,212
9812,5000009811,512,1,,1,1,10800.0,540.0,10260.0,20240510,2024-05-10,2058,1969
9813,5000009812,512,1,,2,2,15000.0,1500.0,28500.0,20240510,2024-05-10,2058,1969
9814,5000009813,350,2,2,1,3,12600.0,3780.0,34020.0,20250424,2025-04-24,3111,2
9815,5000009814,350,2,2,1,2,12000.0,1200.0,22800.0,20250424,2025-04-24,3111,2
9816,5000009815,812,2,3,2,3,15000.0,0.0,45000.0,20250411,2025-04-11,2233,3
9817,5000009816,923,1,,2,1,15000.0,300.0,14700.0,20250619,2025-06-19,1131,85
9818,5000009817,547,1,,2,3,15000.0,2250.0,42750.0,20240620,2024-06-20,1753,69
9819,5000009818,547,1,,1,1,12000.0,1200.0,10800.0,20240620,2024-06-20,1753,69
9820,5000009819,1468,2,3,1,3,10800.0,0.0,32400.0,20250308,2025-03-08,180,3
9821,5000009820,1107,1,,2,3,15000.0,4500.0,40500.0,20241216,2024-12-16,,747
9822,5000009821,486,2,3,2,3,15000.0,900.0,44100.0,20241112,2024-11-12,1240,3
9823,5000009822,486,2,3,1,3,10800.0,648.0,31752.0,20241112,2024-11-12,1240,3
9824,5000009823,486,2,3,1,3,12000.0,1800.0,34200.0,20241112,2024-11-12,1240,3
9825,5000009824,393,1,,1,3,10800.0,648.0,31752.0,20240412,2024-04-12,759,1713
9826,5000009825,1076,2,1,2,1,15000.0,750.0,14250.0,20241222,2024-12-22,311,1
9827,5000009826,474,2,1,2,2,15750.0,3150.0,28350.0,20241004,2024-10-04,,1
9828,5000009827,1312,1,,1,2,12000.0,480.0,23520.0,20250407,2025-04-07,1944,2329
9829,5000009828,1305,1,,1,3,12000.0,0.0,36000.0,20240514,2024-05-14,467,2329
9830,5000009829,1307,1,,1,3,12600.0,1890.0,35910.0,20241106,2024-11-06,2232,1211
9831,5000009830,1103,1,,2,2,15750.0,630.0,30870.0,20250227,2025-02-27,1951,3028
9832,5000009831,240,1,,2,1,16500.0,825.0,15675.0,20240610,2024-06-10,1766,425
9833,5000009832,160,1,,1,3,12000.0,0.0,36000.0,20250905,2025-09-05,3089,726
9834,5000009833,548,1,,1,2,12000.0,2400.0,21600.0,20240220,2024-02-20,3201,587
9835,5000009834,1302,1,,1,2,12600.0,2520.0,22680.0,20240714,2024-07-14,1495,856
9836,5000009835,1110,1,,1,1,12000.0,600.0,11400.0,20240501,2024-05-01,1773,930
9837,5000009836,1110,1,,2,1,15000.0,0.0,15000.0,20240501,2024-05-01,1773,930
9838,5000009837,1110,1,,2,2,15000.0,0.0,30000.0,20240501,2024-05-01,1773,930
9839,5000009838,164,1,,2,1,15000.0,1500.0,13500.0,20250622,2025-06-22,368,620
9840,5000009839,208,1,,1,3,12000.0,1800.0,34200.0,20250618,2025-06-18,2705,1907
9841,5000009840,208,1,,1,2,12000.0,0.0,24000.0,20250618,2025-06-18,2705,1907
9842,5000009841,291,1,,2,1,16500.0,1650.0,14850.0,20250602,2025-06-02,1352,1622
9843,5000009842,531,1,,1,3,12000.0,1800.0,34200.0,20250213,2025-02-13,3086,2213
9844,5000009843,615,1,,1,3,12000.0,720.0,35280.0,20241112,2024-11-12,3105,641
9845,5000009844,80,2,1,1,3,12000.0,3600.0,32400.0,20240927,2024-09-27,870,1
9846,5000009845,1420,1,,2,3,15000.0,0.0,45000.0,20240413,2024-04-13,866,380
9847,5000009846,1219,2,2,1,1,12000.0,1200.0,10800.0,20241115,2024-11-15,477,2
9848,5000009847,774,2,2,1,3,10800.0,648.0,31752.0,20241210,2024-12-10,408,2
9849,5000009848,774,2,2,1,3,12000.0,3600.0,32400.0,20241210,2024-12-10,408,2
9850,5000009849,1199,2,4,2,3,15000.0,900.0,44100.0,20250523,2025-05-23,577,4
9851,5000009850,1435,1,,2,3,15000.0,900.0,44100.0,20250417,2025-04-17,2830,3144
9852,5000009851,772,2,1,2,2,16500.0,3300.0,29700.0,20240715,2024-07-15,1291,1
9853,5000009852,474,1,,1,3,12000.0,3600.0,32400.0,20250917,2025-09-17,1445,836
9854,5000009853,882,1,,1,2,12000.0,2400.0,21600.0,20241022,2024-10-22,,2226
9855,5000009854,882,1,,2,3,15000.0,2250.0,42750.0,20241022,2024-10-22,,2226
9856,5000009855,414,2,3,1,3,12000.0,3600.0,32400.0,20240815,2024-08-15,1900,3
9857,5000009856,376,1,,1,2,12600.0,504.0,24696.0,20250707,2025-07-07,450,1702
9858,5000009857,376,1,,2,3,15000.0,900.0,44100.0,20250707,2025-07-07,450,1702
9859,5000009858,376,1,,1,2,12000.0,0.0,24000.0,20250707,2025-07-07,450,1702
9860,5000009859,1301,2,3,1,1,12000.0,1200.0,10800.0,20250205,2025-02-05,1819,3
9861,5000009860,1301,2,3,1,3,12000.0,0.0,36000.0,20250205,2025-02-05,1819,3
9862,5000009861,275,1,,1,2,12000.0,2400.0,21600.0,20240223,2024-02-23,3193,86
9863,5000009862,275,1,,1,2,10800.0,0.0,21600.0,20240223,2024-02-23,3193,86
9864,5000009863,1162,1,,1,3,12000.0,1800.0,34200.0,20250907,2025-09-07,2548,395
9865,5000009864,343,1,,1,2,12000.0,1200.0,22800.0,20250302,2025-03-02,1226,1075
9866,5000009865,983,2,2,2,1,16500.0,825.0,15675.0,20241001,2024-10-01,,2
9867,5000009866,448,1,,2,1,15000.0,750.0,14250.0,20250212,2025-02-12,2456,623
9868,5000009867,861,1,,1,1,10800.0,540.0,10260.0,20240801,2024-08-01,865,1852
9869,5000009868,1189,2,3,2,3,15000.0,2250.0,42750.0,20240708,2024-07-08,2848,3
9870,5000009869,1189,2,3,2,3,16500.0,990.0,48510.0,20240708,2024-07-08,2848,3
9871,5000009870,1189,2,3,1,2,13200.0,2640.0,23760.0,20240708,2024-07-08,2848,3
9872,5000009871,598,2,1,2,2,15000.0,0.0,30000.0,20250325,2025-03-25,2202,1
9873,5000009872,560,2,2,2,2,13500.0,540.0,26460.0,20250730,2025-07-30,,2
9874,5000009873,377,2,1,1,3,13200.0,3960.0,35640.0,20240623,2024-06-23,261,1
9875,5000009874,118,2,2,2,3,13500.0,4050.0,36450.0,20250224,2025-02-24,2491,2
9876,5000009875,840,1,,1,3,10800.0,3240.0,29160.0,20241010,2024-10-10,,2326
9877,5000009876,55,1,,1,2,13200.0,528.0,25872.0,20250627,2025-06-27,1989,2626
9878,5000009877,1387,1,,1,1,12000.0,600.0,11400.0,20240315,2024-03-15,,1502
9879,5000009878,1044,1,,2,2,15000.0,600.0,29400.0,20240604,2024-06-04,568,371
9880,5000009879,1044,1,,2,3,15000.0,4500.0,40500.0,20240604,2024-06-04,568,371
9881,5000009880,1068,1,,1,3,10800.0,0.0,32400.0,20240519,2024-05-19,1874,2007
9882,5000009881,1068,1,,1,2,12000.0,1200.0,22800.0,20240519,2024-05-19,1874,2007
9883,5000009882,1068,1,,2,2,15750.0,0.0,31500.0,20240519,2024-05-19,1874,2007
9884,5000009883,1324,1,,1,2,12000.0,1200.0,22800.0,20240730,2024-07-30,35,2284
9885,5000009884,907,1,,1,2,12600.0,504.0,24696.0,20240427,2024-04-27,2984,1953
9886,5000009885,907,1,,1,1,12000.0,0.0,12000.0,20240427,2024-04-27,2984,1953
9887,5000009886,1281,1,,2,2,15000.0,3000.0,27000.0,20240713,2024-07-13,2875,2548
9888,5000009887,1281,1,,2,2,15750.0,3150.0,28350.0,20240713,2024-07-13,2875,2548
9889,5000009888,555,2,4,2,1,15000.0,1500.0,13500.0,20250605,2025-06-05,14,4
9890,5000009889,778,1,,2,1,15000.0,750.0,14250.0,20240523,2024-05-23,2450,3132
9891,5000009890,1001,1,,1,2,12000.0,2400.0,21600.0,20250705,2025-07-05,2845,2785
9892,5000009891,1188,1,,1,2,13200.0,1320.0,25080.0,20250614,2025-06-14,1469,1857
9893,5000009892,45,1,,2,2,15000.0,0.0,30000.0,20240606,2024-06-06,1542,3060
9894,5000009893,1309,2,3,2,3,15000.0,4500.0,40500.0,20241002,2024-10-02,987,3
9895,5000009894,771,2,4,2,1,15000.0,300.0,14700.0,20250628,2025-06-28,1209,4
9896,5000009895,510,2,3,1,3,12000.0,1800.0,34200.0,20250112,2025-01-12,2367,3
9897,5000009896,510,2,3,1,1,12000.0,0.0,12000.0,20250112,2025-01-12,2367,3
9898,5000009897,1450,1,,2,2,15000.0,0.0,30000.0,20240314,2024-03-14,1910,2876
9899,5000009898,466,2,1,2,1,16500.0,330.0,16170.0,20250827,2025-08-27,2468,1
9900,5000009899,466,2,1,2,3,16500.0,990.0,48510.0,20250827,2025-08-27,2468,1
9901,5000009900,722,1,,1,1,12000.0,240.0,11760.0,20250406,2025-04-06,3187,1539
9902,5000009901,680,1,,1,3,12000.0,1800.0,34200.0,20250510,2025-05-10,1698,2427
9903,5000009902,451,2,2,2,2,15750.0,630.0,30870.0,20250402,2025-04-02,2735,2
