payment_sk,id,customer_id,billing_address_id,channel_id,store_id,method,status_payment,amount,paid_at_date_id,paid_at_time,transaction_ref
6254,7000006253,552,1678.0,1,,GATEWAY,PAID,31936.5,20250526,04:45:20,TX-7HZYPA4T2YKC
6255,7000006254,709,2661.0,1,,GATEWAY,PAID,44878.5,20240907,22:34:44,TX-R205902CQYRD
6256,7000006255,1262,3354.0,1,,CARD,PAID,32236.5,20250615,02:36:28,TX-UFI39G25UUA2
6257,7000006256,310,4031.0,2,2.0,CARD,PAID,17787.0,20250426,05:20:50,TX-XN6J5KHFB4MC
6258,7000006257,1258,2840.0,1,,GATEWAY,PAID,29940.0,20240911,08:39:37,TX-8ZI7NVIVMYUZ
6259,7000006258,1039,4148.0,2,3.0,CARD,PAID,54313.88,20240418,09:12:33,TX-UBY8A7HSE09M
6260,7000006259,145,1843.0,1,,CARD,PAID,13614.6,20250209,01:43:10,TX-STXZF5RCN3AH
6261,7000006260,928,,1,,GATEWAY,PAID,42037.5,20240125,02:12:56,TX-NQYRMUWUKAI8
6262,7000006261,1061,2715.0,1,,CARD,PAID,73543.8,20250709,20:27:12,TX-DTPOGV7WFHET
6263,7000006262,1421,4115.0,2,1.0,CASH,PAID,49005.0,20240516,11:09:04,TX-OTNG0AC6FI6O
6264,7000006263,1219,,1,,CARD,PAID,84753.0,20250730,20:06:52,TX-P4M5OZE98C5Z
6265,7000006264,510,1779.0,1,,GATEWAY,REFUNDED,29359.2,20250921,11:10:14,TX-TJ9TW9URU396
6266,7000006265,684,2071.0,1,,CARD,PAID,27036.0,20250508,03:46:38,TX-WJD5TMGYKBV1
6267,7000006266,727,1315.0,1,,CARD,PAID,42364.2,20241023,11:08:00,TX-9GZ3UQZFCOQ2
6268,7000006267,584,3316.0,1,,GATEWAY,PAID,66749.25,20250116,03:55:45,TX-5AS5E1KKXVJL
6269,7000006268,521,,1,,CARD,FAILED,17535.0,,,
6270,7000006269,475,3234.0,1,,CARD,PAID,85779.0,20250124,00:48:52,TX-3TMTZ2T6UL0W
6271,7000006270,1472,,1,,CARD,PAID,18687.0,20241105,06:03:36,TX-2Y977B34SXDM
6272,7000006271,188,2797.0,1,,GATEWAY,PAID,70470.0,20250428,23:45:10,TX-QSP7OC20W751
6273,7000006272,601,1908.0,2,1.0,CASH,PAID,17787.0,20240416,19:34:34,TX-FH48TV2OVY1W
6274,7000006273,407,,1,,CARD,PAID,19957.5,20250820,03:34:08,TX-KR1IMVZG00TV
6275,7000006274,210,1988.0,2,2.0,CASH,PAID,58697.1,20250118,18:06:10,TX-9R5P4SIQJ29I
6276,7000006275,1472,3498.0,2,2.0,CASH,REFUNDED,32670.0,20240921,05:49:04,TX-GOLJNUTK3NZT
6277,7000006276,1317,4121.0,2,1.0,CARD,PAID,26136.0,20250305,17:22:41,TX-5DHEO4Q07SA2
6278,7000006277,1450,2099.0,1,,CARD,PAID,26329.2,20241201,12:12:47,TX-8SVCP7EJK0PO
6279,7000006278,724,1226.0,1,,CARD,PAID,34485.0,20250801,13:37:52,TX-ZNJFDKXMPQBX
6280,7000006279,942,1026.0,1,,GATEWAY,PAID,49905.0,20250118,03:12:14,TX-LT05YLFA0PBQ
6281,7000006280,226,2500.0,1,,GATEWAY,PAID,15294.0,20240219,16:02:37,TX-SEDNPHT4YPRT
6282,7000006281,675,1192.0,2,2.0,TRANSFER,PAID,81021.6,20250930,18:17:55,TX-E52ZAE9CX98E
6283,7000006282,1366,1361.0,1,,GATEWAY,PAID,36774.0,20250223,19:44:22,TX-D5P72HEM58TP
6284,7000006283,1464,3578.0,1,,CARD,PAID,29949.6,20241111,11:04:59,TX-OQ42S2AXQWSX
6285,7000006284,1317,3612.0,2,2.0,CASH,PAID,29040.0,20250511,02:03:58,TX-2NIVORR0KTAM
6286,7000006285,321,1215.0,1,,CARD,REFUNDED,32670.0,20241117,20:26:28,TX-0MML36JEISAR
6287,7000006286,288,,2,3.0,TRANSFER,PAID,26136.0,20250516,22:45:28,TX-HTN9W0MPYTU8
6288,7000006287,839,2247.0,1,,CARD,PAID,17535.0,20240216,11:50:23,TX-MJH9TBJKWCUD
6289,7000006288,63,3417.0,2,4.0,TRANSFER,PAID,65993.4,20240117,19:14:30,TX-7Z2FLTMZXPCE
6290,7000006289,74,3975.0,1,,CARD,PAID,27336.0,20240130,07:50:20,TX-VKZ9KAAAT0EJ
6291,7000006290,1359,2605.0,1,,CARD,PAID,16852.56,20240622,19:02:53,TX-GQTKJE9ZUOHX
6292,7000006291,735,2728.0,1,,GATEWAY,FAILED,37243.8,,,
6293,7000006292,583,1675.0,2,2.0,CASH,PAID,41382.0,20241203,01:53:16,TX-W7I0SO50UA7E
6294,7000006293,403,2736.0,1,,CARD,PAID,18687.0,20240206,14:34:30,TX-29ANDGYX533M
6295,7000006294,144,1993.0,2,4.0,CARD,PAID,64904.4,20240922,00:09:47,TX-HEL3TZBR9YYH
6296,7000006295,724,1784.0,2,4.0,CASH,PAID,43451.1,20240512,00:16:06,TX-ZMA2ESVDO26Q
6297,7000006296,508,1844.0,1,,GATEWAY,FAILED,29940.0,,,
6298,7000006297,1476,,1,,GATEWAY,PAID,19050.0,20250227,11:57:34,TX-D5YZGV6XE4M1
6299,7000006298,1069,2676.0,1,,CARD,FAILED,37709.25,,,
6300,7000006299,92,3962.0,1,,CARD,PAID,48816.0,20250523,10:37:09,TX-XAKMIL3BKFSE
6301,7000006300,376,,1,,CARD,PAID,42664.2,20240314,20:29:03,TX-QZ93VNSNSBME
6302,7000006301,251,3539.0,2,4.0,CASH,PAID,54450.0,20241225,07:18:40,TX-QVC7H56E43BA
6303,7000006302,665,3546.0,1,,GATEWAY,PAID,35685.0,20241011,05:18:15,TX-VM6VPNKJPF4K
6304,7000006303,4,2296.0,2,1.0,CASH,REFUNDED,48142.88,20241201,14:41:33,TX-G8GG8HNESJWQ
6305,7000006304,225,1426.0,1,,CARD,PAID,75687.6,20250429,05:42:07,TX-61K1KE9AHIM9
6306,7000006305,1083,4123.0,2,1.0,CASH,PAID,28967.4,20250423,01:52:03,TX-W3D6M8BLROCH
6307,7000006306,111,2527.0,1,,CARD,PAID,29867.4,20241111,12:27:05,TX-3YRJX9YSRK4V
6308,7000006307,1491,3995.0,2,2.0,CARD,PAID,47916.0,20240716,02:31:47,TX-RJBMEEJE8G1O
6309,7000006308,1340,,1,,GATEWAY,PAID,52627.5,20240201,02:49:58,TX-PPSQB063EDSD
6310,7000006309,597,2026.0,1,,GATEWAY,PAID,14268.0,20250411,06:44:18,TX-DEONSG74RYBZ
6311,7000006310,873,1669.0,1,,GATEWAY,PAID,15729.6,20241028,05:10:26,TX-CRLXEWEGL2UO
6312,7000006311,1021,3915.0,2,1.0,TRANSFER,PAID,53905.5,20240329,16:55:10,TX-UDI2LIYWE36L
6313,7000006312,456,1871.0,1,,GATEWAY,PAID,51158.4,20250206,22:44:04,TX-UF066ZSXH6OZ
6314,7000006313,413,3937.0,2,3.0,CASH,PAID,30346.8,20250202,22:47:26,TX-B8KQ4ONNT8R2
6315,7000006314,748,2950.0,2,3.0,CASH,PAID,95962.68,20240309,06:01:13,TX-U1NJ4WK6FSZ1
6316,7000006315,1310,2273.0,2,1.0,CASH,PAID,16335.0,20240610,08:14:47,TX-AO4B8HYE5NFO
6317,7000006316,1271,3681.0,1,,GATEWAY,PAID,18442.5,20240306,23:39:06,TX-13TVHQEJFAH0
6318,7000006317,964,3400.0,1,,GATEWAY,PAID,16746.0,20241001,18:01:47,TX-QFKAHWT1HQF2
6319,7000006318,1178,3662.0,1,,CARD,PAID,45423.0,20241206,06:49:33,TX-5OO7Z54NTVVO
6320,7000006319,292,2485.0,1,,GATEWAY,REFUNDED,32205.12,20250516,23:07:54,TX-BWYPAE9E62PO
6321,7000006320,1034,3178.0,2,4.0,CARD,PAID,81312.0,20250224,11:52:41,TX-ZV8NDK4YEAY4
6322,7000006321,494,2770.0,1,,CARD,PAID,58917.0,20241119,11:21:17,TX-1X19RA1U56UV
6323,7000006322,1025,1406.0,1,,GATEWAY,PAID,31305.12,20241215,06:28:16,TX-MF01M0WESLLT
6324,7000006323,1045,1586.0,2,2.0,CARD,PENDING,17787.0,,,
6325,7000006324,700,3584.0,1,,CARD,PAID,14921.4,20250421,04:00:02,TX-89A6D62NIA9A
6326,7000006325,1194,1473.0,1,,CARD,PAID,14268.0,20240622,19:57:42,TX-NPPUYXPZNOYP
6327,7000006326,449,2091.0,1,,GATEWAY,PAID,79462.8,20250526,07:45:59,TX-0169OLUUCU5V
6328,7000006327,220,,2,4.0,CASH,PAID,60112.8,20240929,11:43:23,TX-6AVYLAERX0CM
6329,7000006328,1152,2733.0,1,,CARD,PAID,128229.75,20250924,08:39:47,TX-VTTCOX76ZZQH
6330,7000006329,417,2350.0,2,3.0,CARD,FAILED,56918.4,,,
6331,7000006330,231,1694.0,2,3.0,CASH,PAID,35574.0,20250503,06:11:55,TX-YS7SVTSG2K14
6332,7000006331,142,4014.0,1,,GATEWAY,PAID,49905.0,20240201,22:28:46,TX-AZIQEW8CBN52
6333,7000006332,867,3584.0,1,,CARD,PAID,29882.16,20240619,03:30:48,TX-CXJMC51I1NEU
6334,7000006333,1011,1499.0,1,,CARD,PAID,17535.0,20250226,11:33:19,TX-4U5K2A50C6F9
6335,7000006334,1363,,1,,CARD,PAID,19350.0,20250109,23:34:11,TX-CCH9KBG77127
6336,7000006335,1027,2852.0,2,3.0,CASH,PAID,84070.8,20250410,07:43:24,TX-8IWFA5YSIZSX
6337,7000006336,135,2465.0,1,,GATEWAY,PAID,28788.0,20250626,06:31:45,TX-AM0AMOQ0EWE1
6338,7000006337,582,,1,,CARD,PAID,17535.0,20250317,16:33:09,TX-ECXRNOQVJE45
6339,7000006338,525,4044.0,1,,GATEWAY,PAID,31936.5,20240929,11:56:39,TX-X0O6PH91JK4N
6340,7000006339,463,2342.0,2,3.0,CARD,PAID,71601.75,20250516,01:55:57,TX-SBMAXON58CPV
6341,7000006340,1127,,1,,GATEWAY,PAID,39619.92,20241119,01:41:11,TX-3HUASPOPZQAB
6342,7000006341,1263,2628.0,1,,CARD,PAID,27036.0,20250214,10:36:58,TX-XW1288KQE1KG
6343,7000006342,294,1583.0,1,,GATEWAY,PAID,85788.6,20250308,09:58:15,TX-79346LWUSPJB
6344,7000006343,594,3799.0,2,3.0,TRANSFER,REFUNDED,68970.0,20250313,02:23:17,TX-LKGKYKV0PTX5
6345,7000006344,195,2572.0,2,2.0,CARD,PAID,73689.0,20240120,05:42:35,TX-IG29DD9DTFOC
6346,7000006345,649,4079.0,2,1.0,CARD,PAID,17787.0,20240204,02:40:53,TX-76PZ6Y4YV77B
6347,7000006346,1043,1123.0,1,,GATEWAY,FAILED,31464.6,,,
6348,7000006347,932,3289.0,1,,GATEWAY,PAID,64570.2,20250804,05:02:05,TX-QR2TXMFAF6XH
6349,7000006348,444,1046.0,1,,GATEWAY,PAID,18142.5,20250511,23:50:40,TX-Q1R927KN27XP
6350,7000006349,87,3157.0,1,,CARD,PENDING,29882.16,,,
6351,7000006350,819,1471.0,1,,CARD,PAID,49905.0,20241030,01:39:30,TX-CXBHDC8HWYA9
6352,7000006351,967,1594.0,1,,CARD,FAILED,75189.0,,,
6353,7000006352,605,1683.0,2,4.0,CASH,PAID,51727.5,20241224,12:01:16,TX-A7PWBJ0XU6PQ
6354,7000006353,1331,3657.0,1,,CARD,FAILED,35322.0,,,
6355,7000006354,527,3409.0,2,2.0,CASH,PAID,39204.0,20240815,23:16:02,TX-RCRQ7WCGG4EF
6356,7000006355,660,2013.0,1,,CARD,PAID,109301.4,20240903,21:08:22,TX-822UZ9VEXG6G
6357,7000006356,1355,3949.0,1,,CARD,PAID,54261.0,20250407,12:12:27,TX-X24L3NV7IY0K
6358,7000006357,336,3365.0,1,,CARD,PAID,25613.28,20240704,16:23:34,TX-YKG25G4GA22L
6359,7000006358,764,1626.0,2,4.0,CARD,PAID,14483.7,20250212,14:18:07,TX-FU1T1LXVTCB1
6360,7000006359,321,4175.0,1,,CARD,PAID,43560.0,20250127,19:02:00,TX-L768PSQFDVDA
6361,7000006360,307,3985.0,1,,GATEWAY,PAID,61821.0,20241031,20:23:08,TX-MOYZVV0HAR6P
6362,7000006361,1027,1294.0,2,1.0,CASH,PAID,88209.0,20240128,07:22:02,TX-ST7QOOST5WJ0
6363,7000006362,1359,1823.0,2,4.0,CASH,FAILED,11761.2,,,
6364,7000006363,723,2881.0,1,,GATEWAY,PAID,18142.5,20250414,12:14:49,TX-S65INXGR8HVA
6365,7000006364,1135,,1,,GATEWAY,PAID,29659.2,20250210,20:47:19,TX-5BZ7MX7LUNEY
6366,7000006365,72,1819.0,1,,CARD,PAID,45060.0,20241015,08:59:49,TX-3TOAO44GPF0J
6367,7000006366,459,,2,4.0,CASH,REFUNDED,45738.0,20240806,01:08:34,TX-BAL8W0ZTHPFP
6368,7000006367,453,3589.0,2,4.0,CARD,PAID,36300.0,20240629,12:37:04,TX-5Y5CRSPC2A50
6369,7000006368,995,1533.0,1,,GATEWAY,PAID,59597.1,20240705,22:57:22,TX-NSZ1Q4NZFU4A
6370,7000006369,316,2171.0,2,4.0,CARD,FAILED,18150.0,,,
6371,7000006370,1306,3230.0,2,4.0,CARD,PAID,29882.16,20250830,19:04:22,TX-752IQUJQU29G
6372,7000006371,212,4062.0,2,4.0,CARD,PAID,64614.0,20250918,06:56:25,TX-WYO65E2235OH
6373,7000006372,212,,1,,GATEWAY,PAID,28788.0,20240225,20:44:54,TX-TD2TN9U06ECU
6374,7000006373,1378,1897.0,1,,GATEWAY,PAID,76404.0,20240423,08:56:03,TX-SAF67W8B7O1M
6375,7000006374,746,3648.0,1,,CARD,PAID,95643.0,20250417,00:24:17,TX-A9VI1B0L02VD
6376,7000006375,1327,,1,,GATEWAY,PAID,13968.0,20240331,08:01:15,TX-83OA19J0G4RP
6377,7000006376,1323,1705.0,2,3.0,CARD,PAID,34485.0,20240125,07:03:42,TX-I9HEIIISZENU
6378,7000006377,1036,,1,,GATEWAY,PAID,14694.0,20241003,04:39:49,TX-TWPSUPSLIDFH
6379,7000006378,426,3320.0,2,3.0,CARD,REFUNDED,14229.6,20240716,23:00:07,TX-KDYIALEQWE40
6380,7000006379,1045,1494.0,1,,GATEWAY,PAID,28642.8,20240918,22:51:20,TX-BC0BZDKK7SLM
6381,7000006380,885,3350.0,1,,GATEWAY,FAILED,59622.75,,,
6382,7000006381,1009,3912.0,1,,GATEWAY,PAID,17172.0,20250525,03:42:16,TX-B8D40LVWUADR
6383,7000006382,220,2531.0,2,2.0,CASH,PAID,31036.5,20240128,06:14:04,TX-CWAUCG717MD0
6384,7000006383,705,2555.0,1,,CARD,PAID,44641.5,20240804,13:34:06,TX-B7NAPK5801L7
6385,7000006384,1037,3951.0,1,,GATEWAY,PAID,24722.4,20240626,15:57:59,TX-2H5ENTCGIL5M
6386,7000006385,789,3582.0,1,,CARD,PAID,79545.0,20240612,23:20:35,TX-JAVGXO6ILF7S
6387,7000006386,79,3751.0,1,,CARD,PAID,42282.0,20240611,03:23:01,TX-RPGWR4QV3YLV
6388,7000006387,768,1775.0,1,,CARD,PAID,54972.48,20240102,16:10:13,TX-RCJ0G196KQD7
6389,7000006388,1253,3983.0,2,2.0,CASH,REFUNDED,68607.0,20250108,03:37:12,TX-VGAUGFUH0VX7
6390,7000006389,340,1810.0,1,,CARD,PAID,52973.4,20240703,04:28:41,TX-69UAZGEI0P9H
6391,7000006390,87,3668.0,1,,CARD,PAID,79462.8,20250310,14:10:33,TX-WF7222ZVS6XO
6392,7000006391,504,3818.0,1,,GATEWAY,FAILED,18142.5,,,
6393,7000006392,575,3944.0,1,,CARD,PAID,37500.0,20240106,13:01:53,TX-6J8NZ3Q8PIM1
6394,7000006393,467,1558.0,1,,CARD,PAID,48924.9,20240524,22:25:58,TX-BWP4NC89HZAG
6395,7000006394,771,2548.0,1,,CARD,PAID,54261.0,20250314,15:38:35,TX-YFXZ3RV2ZCEJ
6396,7000006395,1306,,1,,CARD,PAID,84579.0,20250907,09:53:51,TX-2BLQO68ZQTJL
6397,7000006396,465,2423.0,2,2.0,CASH,PAID,56900.25,20240221,08:02:35,TX-42C78WHYMAOR
6398,7000006397,877,1844.0,2,4.0,CASH,PAID,14701.5,20250905,05:12:53,TX-KJG93XNPEAEY
6399,7000006398,602,1004.0,1,,GATEWAY,REFUNDED,43560.0,20240316,01:57:40,TX-W575BBF3X4Y6
6400,7000006399,554,1569.0,1,,GATEWAY,PAID,31392.0,20250622,09:11:06,TX-7MKDWGOXOXQQ
6401,7000006400,1313,3164.0,1,,CARD,PAID,54805.5,20241116,22:28:11,TX-BOOBLZ431Q6H
6402,7000006401,410,2275.0,2,2.0,CARD,PAID,26136.0,20250120,09:46:16,TX-OCFSF79OEAVZ
6403,7000006402,1312,2640.0,2,2.0,CASH,PAID,36300.0,20240913,07:36:13,TX-69QBLPCJRJEY
6404,7000006403,289,,2,1.0,CASH,PAID,13794.0,20250803,21:47:13,TX-X8RCJZ2VA9CD
6405,7000006404,429,3347.0,2,1.0,CASH,PAID,14520.0,20250519,19:24:03,TX-AI21E13HYR1R
6406,7000006405,699,3780.0,1,,GATEWAY,PAID,14006.64,20250831,18:24:40,TX-6YHUIYTCWSWM
6407,7000006406,267,4032.0,2,2.0,TRANSFER,PAID,17242.5,20250301,07:15:35,TX-GWHXUIN451YG
6408,7000006407,1228,3181.0,1,,GATEWAY,REFUNDED,37409.25,20250504,04:00:37,TX-JR29G7JPYJHE
6409,7000006408,476,2494.0,1,,CARD,PAID,18142.5,20241004,18:22:38,TX-IA616DGCB2JP
6410,7000006409,1276,3231.0,1,,CARD,PAID,30240.0,20250115,17:11:40,TX-WZ5S1C5Z4I1M
6411,7000006410,648,3520.0,2,2.0,CARD,PAID,16335.0,20240429,14:50:08,TX-F3WLLOQYIEWH
6412,7000006411,851,1608.0,2,4.0,CASH,PAID,49005.0,20240119,11:25:32,TX-ZRN9576GDV3B
6413,7000006412,1348,1909.0,2,4.0,CASH,FAILED,36300.0,,,
6414,7000006413,1318,3313.0,2,2.0,TRANSFER,PAID,53724.0,20240226,13:58:23,TX-9SBBCCNNAL91
6415,7000006414,514,2847.0,2,1.0,CARD,PAID,17968.5,20241217,08:25:28,TX-1K4FRIAQOIN2
6416,7000006415,1093,2603.0,1,,CARD,PAID,52355.25,20241110,14:34:48,TX-HAOK2J9EZQC5
6417,7000006416,1426,2353.0,1,,GATEWAY,PAID,15574.8,20240913,18:49:16,TX-6EA2F7Y6DB7D
6418,7000006417,996,2638.0,2,2.0,CASH,PAID,51909.0,20250709,01:50:46,TX-TIR2PE6WADK2
6419,7000006418,718,1773.0,2,2.0,CARD,FAILED,34485.0,,,
6420,7000006419,724,2425.0,1,,CARD,PAID,77130.0,20240530,10:54:28,TX-C3Q51GQTTEP7
6421,7000006420,114,3241.0,1,,CARD,PAID,66186.6,20240313,15:15:25,TX-EKO6B1N7WEAD
6422,7000006421,800,1546.0,2,2.0,CARD,PAID,14701.5,20250117,13:53:35,TX-T3WGNN2A3PQR
6423,7000006422,1004,1796.0,1,,GATEWAY,PAID,49116.0,20250217,04:11:13,TX-M6XR8FRKB0XJ
6424,7000006423,147,2835.0,2,1.0,CARD,PAID,14229.6,20250112,08:54:59,TX-W0Z1QJZC6FTN
6425,7000006424,28,4015.0,2,1.0,CARD,REFUNDED,29040.0,20250108,03:26:30,TX-TOR664X19503
6426,7000006425,786,1103.0,1,,CARD,PAID,55650.0,20250121,23:16:32,TX-AORSNI1BJ3OD
6427,7000006426,153,3673.0,2,3.0,TRANSFER,FAILED,14229.6,,,
6428,7000006427,1433,1683.0,1,,CARD,PAID,44351.1,20241105,16:18:30,TX-XT64OM26NJZI
6429,7000006428,1419,2507.0,2,1.0,CASH,PAID,86248.8,20250610,12:35:35,TX-EYCFGXL53KHW
6430,7000006429,389,3510.0,2,4.0,CARD,PAID,13068.0,20250907,06:27:11,TX-K6JZQLA7SVXL
6431,7000006430,233,2859.0,2,3.0,CARD,PAID,118047.6,20240615,01:02:47,TX-HS79FL6878E1
6432,7000006431,746,2188.0,1,,GATEWAY,REFUNDED,75032.1,20250301,12:55:44,TX-947Z60GAA4LX
6433,7000006432,894,3413.0,2,1.0,CARD,PAID,68534.4,20250303,20:04:23,TX-BUEXOOXJ4VO9
6434,7000006433,1083,1604.0,1,,CARD,PAID,17235.0,20250915,16:26:58,TX-XALPZT1HX2MI
6435,7000006434,1347,1343.0,1,,CARD,PAID,29659.2,20240805,23:01:41,TX-SACIGFMT1DBT
6436,7000006435,24,3256.0,2,4.0,CARD,PAID,54450.0,20240326,01:14:12,TX-D9YD415UN9OX
6437,7000006436,1239,1835.0,1,,CARD,PAID,54561.0,20250526,14:07:35,TX-5WGGLIQSES0T
6438,7000006437,1151,2773.0,1,,CARD,PAID,27336.0,20250320,15:04:55,TX-EY2GDE8L0UJR
6439,7000006438,696,3084.0,2,4.0,CARD,PAID,59532.0,20250428,17:22:24,TX-VR222D5XTRN8
6440,7000006439,1278,2918.0,1,,CARD,PAID,18442.5,20240305,12:02:31,TX-X3EQF1AKCV75
6441,7000006440,336,3499.0,1,,CARD,PAID,43080.6,20240719,13:29:07,TX-U6ZRWRJT67E3
6442,7000006441,1174,2433.0,1,,CARD,PAID,32728.08,20250609,13:28:39,TX-K9SCM3IGEKBN
6443,7000006442,668,1210.0,1,,CARD,PAID,43888.8,20241228,17:51:03,TX-MHTHBP3L520E
6444,7000006443,501,2798.0,2,2.0,CASH,PAID,53905.5,20241107,12:14:51,TX-XS0EUGOUHP4G
6445,7000006444,1292,1787.0,2,1.0,CASH,FAILED,27588.0,,,
6446,7000006445,198,2660.0,1,,GATEWAY,REFUNDED,49905.0,20250203,08:17:17,TX-RAPBXWOL7402
6447,7000006446,884,3754.0,1,,GATEWAY,PAID,69579.6,20250318,21:40:14,TX-CGWW5KLEP0BX
6448,7000006447,1230,3815.0,1,,CARD,PAID,35985.0,20250108,17:09:15,TX-RTRIZKE3ZC0Z
6449,7000006448,212,3311.0,2,2.0,CASH,PAID,13068.0,20250927,08:19:16,TX-ZXDTZLSCIMWV
6450,7000006449,1025,1748.0,2,2.0,CASH,PAID,13068.0,20241211,04:20:42,TX-BMGZT6XN0JYB
6451,7000006450,1424,2198.0,2,2.0,CARD,PAID,30945.75,20240806,23:42:26,TX-N6ITQIKB8052
6452,7000006451,975,2528.0,1,,GATEWAY,PAID,12661.2,20241112,16:04:43,TX-ZP9JTLBHCYGK
6453,7000006452,820,3090.0,1,,CARD,PAID,40704.0,20250128,15:27:04,TX-9OZ9BQZFRDJC
6454,7000006453,1099,1122.0,1,,CARD,PAID,92431.5,20241021,22:13:51,TX-AF39TLTWKHE0
6455,7000006454,1175,2810.0,1,,GATEWAY,FAILED,14694.0,,,
6456,7000006455,860,3836.0,2,4.0,CASH,FAILED,15972.0,,,
6457,7000006456,132,3223.0,2,3.0,CARD,PAID,13794.0,20241106,22:56:17,TX-RPJ6IROYMXWP
6458,7000006457,573,2254.0,1,,CARD,PAID,36474.0,20250828,17:25:17,TX-CU0AUSCVYU93
6459,7000006458,199,4032.0,2,4.0,CARD,PAID,26136.0,20240227,16:05:03,TX-YSS530Y3M7JK
6460,7000006459,539,3607.0,1,,CARD,PAID,26029.2,20241211,07:31:36,TX-TODZ57B2FS73
6461,7000006460,196,3670.0,1,,GATEWAY,PAID,33870.0,20250705,17:17:46,TX-NAO3DD0EPIOU
6462,7000006461,267,4155.0,1,,CARD,PAID,33870.0,20240524,00:30:14,TX-N9ROR0GQLTQK
6463,7000006462,220,1920.0,2,4.0,CASH,PAID,51455.25,20240929,10:18:12,TX-T398QQ64AERQ
6464,7000006463,604,2015.0,1,,CARD,PAID,103455.0,20240313,03:55:04,TX-A4ZPUYX94AIS
6465,7000006464,73,1147.0,1,,CARD,PAID,31692.0,20240619,03:45:29,TX-CNR4FGMPDITD
6466,7000006465,1331,2012.0,1,,CARD,PAID,36774.0,20241126,06:03:34,TX-ZPWBAJ7CV7ML
6467,7000006466,158,3184.0,1,,CARD,PAID,29940.0,20241126,06:34:31,TX-FJDGOTOASWFG
6468,7000006467,549,1912.0,2,2.0,CASH,PAID,72570.96,20240403,04:34:27,TX-6M5HV41RUDL0
6469,7000006468,1448,3342.0,1,,CARD,PAID,56376.0,20240313,12:11:18,TX-GHFMZA6SC15F
6470,7000006469,795,2433.0,2,1.0,TRANSFER,FAILED,26136.0,,,
6471,7000006470,77,3377.0,1,,CARD,PAID,17018.25,20250311,03:37:46,TX-VM8JJBDI26Y9
6472,7000006471,1163,,1,,CARD,PAID,15294.0,20250728,13:34:57,TX-R6YW0BECRUU0
6473,7000006472,1121,4061.0,2,1.0,CASH,PAID,18150.0,20250406,10:02:50,TX-SIDRNSBX131C
6474,7000006473,232,1412.0,2,1.0,CARD,PAID,43560.0,20240515,15:59:30,TX-PRA1MLCR7N8B
6475,7000006474,329,3211.0,1,,CARD,PAID,15383.7,20240709,07:37:43,TX-EM6T7G9O17KT
6476,7000006475,1094,2359.0,1,,GATEWAY,PAID,29659.2,20240212,15:57:00,TX-30I3FWQ0B8IH
6477,7000006476,944,1136.0,1,,CARD,PAID,60076.5,20250524,17:30:15,TX-XGQBEDWBJB3P
6478,7000006477,1304,3302.0,1,,GATEWAY,PAID,13968.0,20241216,08:40:16,TX-RI9PBS64C64J
6479,7000006478,61,1524.0,2,1.0,CASH,PAID,39204.0,20240106,02:36:41,TX-8R6U349LEBJE
6480,7000006479,560,1035.0,2,3.0,CASH,PAID,39930.0,20250324,15:34:42,TX-DNS3ASASOUQ8
6481,7000006480,299,4010.0,1,,GATEWAY,PAID,49179.0,20241115,18:29:17,TX-VA1AEYEO47US
6482,7000006481,812,,1,,GATEWAY,PAID,44188.8,20250709,17:22:14,TX-RNSL4TLRLGNJ
6483,7000006482,169,1634.0,1,,CARD,PAID,140410.5,20240304,07:04:14,TX-TDWYMBKUIH3N
6484,7000006483,1136,1207.0,2,1.0,CARD,REFUNDED,14520.0,20250409,22:20:22,TX-NBINC2IQFHKM
6485,7000006484,986,2760.0,1,,GATEWAY,PAID,18987.0,20240804,01:55:04,TX-5VGUX1ADTFBG
6486,7000006485,1066,,2,1.0,CASH,PAID,54450.0,20250901,09:45:19,TX-YLSXXGOMKDLF
6487,7000006486,1041,3732.0,2,1.0,CASH,PAID,71728.8,20250608,15:37:43,TX-X9TR82WL3I9C
6488,7000006487,152,1706.0,2,2.0,CARD,REFUNDED,43923.0,20240912,04:14:02,TX-OX3S3S6LJ58V
6489,7000006488,1402,,2,3.0,CARD,PAID,39131.4,20240223,16:05:50,TX-J21LXATWZ7OC
6490,7000006489,1032,1169.0,1,,CARD,PAID,35685.0,20240304,13:58:38,TX-DCDS8HZNW21H
6491,7000006490,508,2525.0,1,,GATEWAY,PAID,79308.0,20240702,14:08:10,TX-83BTGPXSJZYA
6492,7000006491,32,1529.0,1,,CARD,PAID,19565.7,20250329,19:29:31,TX-3U8HBT0TLV36
6493,7000006492,1373,1970.0,1,,GATEWAY,PAID,29088.0,20250726,20:06:31,TX-WK7H5ZERJYP9
6494,7000006493,1133,2860.0,2,3.0,TRANSFER,PAID,89479.5,20241211,01:04:20,TX-6UW6HN2SSM5J
6495,7000006494,1336,2627.0,1,,CARD,PAID,45520.2,20240721,04:23:05,TX-V6QR9WY6PHBP
6496,7000006495,1061,2513.0,1,,CARD,PAID,42582.0,20240221,02:22:02,TX-152NYDOIVBO4
6497,7000006496,1033,2840.0,1,,CARD,FAILED,29088.0,,,
6498,7000006497,993,1175.0,2,2.0,TRANSFER,PAID,32804.31,20250829,19:12:16,TX-5PCDRY3S8I4G
